Date,BAJFINANCE,EICHERMOT,ADANIENT,TRENT,TITAN,BAJAJFINSV,BRITANNIA,APOLLOHOSP,ASIANPAINT,SHREECEM,HINDPETRO,HCLTECH,SHRIRAMFIN,DIVISLAB,INDUSINDBK
2018-11-28,2445.95,2378.0,159.15,333.8,916.0,591.0,3035.0,1226.1,1352.9,16001.0,143.35,511.6,214.9,1520.0,1596.0
2018-11-29,2435.0,2330.0,159.35,339.95,929.05,585.0,3016.0,1231.15,1336.0,15985.0,141.65,521.65,221.2,1485.0,1629.0
2018-11-30,2538.0,2350.0,168.5,344.0,929.95,601.95,3040.9,1250.2,1352.8,16400.0,140.95,509.0,231.15,1461.0,1664.5
2018-12-03,2548.0,2332.0,166.05,335.05,932.55,606.0,3175.0,1265.0,1345.0,16490.0,132.2,510.55,225.75,1424.7,1648.5
2018-12-04,2509.0,2350.5,165.95,328.0,935.0,602.0,3100.2,1288.0,1336.55,16848.0,127.95,509.05,226.65,1462.3,1653.0
2018-12-05,2539.9,2328.0,161.05,332.85,921.0,607.0,3090.0,1235.0,1328.5,16513.2,131.1,518.2,222.55,1490.1,1630.0
2018-12-06,2481.0,2277.0,155.8,332.0,913.0,590.2,3078.9,1234.5,1324.0,16200.0,128.35,524.65,215.35,1480.0,1594.2
2018-12-07,2443.0,2240.0,151.8,323.45,911.0,570.85,2986.35,1193.2,1306.5,16062.2,132.15,500.0,216.9,1472.0,1572.0
2018-12-10,2410.45,2209.8,146.85,323.25,905.0,561.2,2984.95,1190.0,1280.0,16012.65,123.0,479.95,205.05,1465.1,1540.0
2018-12-11,2360.0,2201.1,139.0,319.3,899.0,564.3,2970.0,1175.0,1268.0,15900.0,129.55,470.5,208.55,1456.0,1476.75
2018-12-12,2445.0,2264.05,152.8,335.0,937.5,585.1,3001.8,1182.0,1323.0,16080.0,126.35,482.5,223.1,1485.0,1565.0
2018-12-13,2510.2,2380.0,156.0,339.7,932.1,605.0,3088.0,1215.0,1338.45,16700.0,126.6,485.0,226.8,1536.0,1591.5
2018-12-14,2488.25,2335.0,156.0,352.9,943.65,618.0,3139.7,1228.0,1332.8,17050.0,128.35,483.0,229.8,1518.1,1610.0
2018-12-17,2498.6,2395.1,157.1,346.3,931.75,617.5,3159.75,1246.0,1340.0,16810.75,132.2,482.55,229.95,1498.9,1612.9
2018-12-18,2469.7,2357.0,157.7,352.85,932.5,609.0,3157.0,1219.0,1338.45,17008.75,133.15,484.95,233.45,1483.9,1627.9
2018-12-19,2550.8,2386.55,160.0,348.0,933.1,619.0,3179.9,1228.0,1370.0,17159.0,136.15,490.0,236.0,1505.0,1641.0
2018-12-20,2560.0,2380.0,159.4,349.0,928.0,633.0,3207.7,1237.9,1389.9,17448.0,135.2,474.15,246.5,1500.6,1606.1
2018-12-21,2615.0,2414.6,159.8,351.0,927.85,644.7,3199.0,1273.9,1433.9,17521.5,143.05,478.5,247.1,1514.95,1612.85
2018-12-24,2594.0,2348.0,159.4,352.95,900.1,636.05,3120.5,1260.65,1388.0,17050.0,146.35,477.5,235.55,1489.5,1578.0
2018-12-26,2560.0,2310.0,156.85,348.0,879.0,627.2,3086.4,1264.0,1367.95,16630.0,145.85,469.0,233.65,1438.4,1559.7
2018-12-27,2598.85,2330.0,162.25,349.95,896.0,650.0,3110.0,1277.0,1360.05,17111.0,143.0,474.5,238.5,1465.0,1577.0
2018-12-28,2603.0,2301.1,161.95,345.4,904.0,642.4,3083.0,1243.05,1383.0,16900.0,148.0,476.05,238.5,1475.1,1578.85
2018-12-31,2656.95,2335.0,162.85,361.0,926.0,654.8,3105.15,1236.0,1375.0,17200.0,149.6,481.2,239.75,1475.0,1591.3
2019-01-01,2645.0,2316.2,160.9,362.3,931.75,651.5,3120.0,1253.0,1373.2,17260.0,148.05,481.0,242.6,1485.0,1600.0
2019-01-02,2635.1,2234.0,157.0,359.95,923.3,647.5,3100.0,1268.0,1367.0,16969.75,149.55,479.5,239.7,1476.9,1587.6
2019-01-03,2612.0,2104.0,154.9,354.6,936.0,643.9,3116.85,1258.0,1381.8,16870.0,147.85,475.0,232.85,1479.6,1573.0
2019-01-04,2601.0,2032.5,152.1,348.2,934.0,642.0,3137.95,1259.0,1388.0,16850.1,143.65,473.0,224.1,1437.9,1560.8
2019-01-07,2601.0,2045.0,152.9,353.95,950.0,645.05,3137.1,1299.0,1386.0,16950.0,145.0,469.95,228.7,1470.0,1561.0
2019-01-08,2560.0,1985.5,150.5,348.2,944.2,643.0,3155.0,1281.9,1401.0,16851.2,145.35,474.0,229.35,1488.8,1563.15
2019-01-09,2546.0,1989.0,153.6,351.6,949.0,646.0,3114.0,1256.25,1402.5,16875.0,143.0,473.5,232.45,1460.85,1580.0
2019-01-10,2526.0,2036.0,151.0,348.6,950.4,642.5,3100.0,1263.0,1390.0,16470.0,136.7,471.5,235.4,1470.7,1607.85
2019-01-11,2516.0,2060.0,151.1,354.7,965.25,635.5,3090.0,1286.0,1399.75,16331.2,133.65,467.5,233.4,1519.95,1570.0
2019-01-14,2515.95,2062.8,151.0,352.1,958.0,638.9,3102.0,1289.8,1404.0,16080.0,135.85,470.5,232.05,1504.9,1509.0
2019-01-15,2551.0,2054.0,148.5,358.0,956.0,638.5,3120.15,1323.35,1388.6,15500.0,135.6,464.5,228.2,1531.0,1491.0
2019-01-16,2598.4,2062.6,148.2,355.0,965.3,650.0,3184.0,1328.2,1410.0,15760.0,140.05,474.0,231.9,1526.05,1496.0
2019-01-17,2574.0,2080.0,148.4,350.3,961.35,646.6,3181.0,1344.9,1390.0,15900.0,139.6,467.55,231.5,1526.0,1526.7
2019-01-18,2545.0,2040.0,149.7,353.05,961.55,636.6,3214.85,1350.0,1391.0,15900.0,141.55,474.3,225.85,1512.75,1523.1
2019-01-21,2548.0,2015.1,146.5,365.0,960.1,625.4,3170.0,1366.3,1395.2,15560.0,136.8,484.5,221.95,1515.0,1511.3
2019-01-22,2585.0,2000.1,145.4,363.6,962.15,637.7,3150.0,1316.1,1423.9,15620.0,138.25,481.0,216.5,1492.0,1502.0
2019-01-23,2619.0,2007.7,145.5,365.0,987.4,643.0,3177.0,1296.9,1429.0,15860.0,140.5,473.75,213.6,1508.0,1497.15
2019-01-24,2639.0,2015.0,143.0,360.0,960.2,651.5,3217.0,1310.0,1400.0,16005.45,140.35,472.45,214.1,1508.3,1492.2
2019-01-25,2649.0,2020.0,142.85,358.9,972.0,648.0,3221.0,1321.2,1408.4,16225.0,141.45,474.5,218.25,1500.5,1496.3
2019-01-28,2610.0,2006.1,138.0,347.1,978.0,633.5,3210.5,1287.0,1375.0,15710.05,140.55,486.5,219.05,1499.4,1472.2
2019-01-29,2468.0,1999.9,136.45,346.0,955.2,601.5,3197.0,1259.0,1377.0,15030.0,139.0,489.0,205.6,1475.0,1446.0
2019-01-30,2580.0,1890.0,140.9,342.1,966.1,629.5,3197.0,1299.0,1394.0,15460.0,135.4,509.0,199.75,1505.95,1465.9
2019-01-31,2608.0,1912.0,139.5,349.2,968.2,624.4,3231.95,1315.0,1400.0,15499.85,132.7,509.8,198.0,1508.9,1480.0
2019-02-01,2575.0,1909.0,136.95,353.5,1003.0,612.4,3201.0,1320.0,1412.4,15802.0,135.45,505.3,198.0,1511.2,1507.9
2019-02-04,2610.0,1972.0,142.9,350.1,1025.0,611.1,3251.35,1335.0,1444.0,15610.0,133.35,522.5,202.65,1563.95,1508.1
2019-02-05,2600.0,2016.1,122.0,353.25,1026.95,602.0,3278.0,1300.0,1444.95,15860.0,129.1,523.25,198.75,1615.8,1504.85
2019-02-06,2619.0,2052.95,123.85,354.45,1066.0,605.9,3188.5,1298.0,1457.85,15800.0,130.05,525.5,209.5,1616.15,1543.75
2019-02-07,2725.0,2123.5,122.2,354.6,1059.8,622.0,3210.0,1304.05,1467.05,16136.5,134.6,528.0,208.1,1645.0,1525.0
2019-02-08,2670.0,2185.5,123.0,352.1,1058.5,625.45,3138.5,1298.5,1468.0,16193.5,137.0,530.0,213.4,1667.0,1512.9
2019-02-11,2724.7,2043.4,122.95,348.0,1059.0,618.4,3120.0,1300.0,1447.9,16100.0,132.55,534.05,211.8,1677.1,1502.9
2019-02-12,2668.0,2047.0,117.2,342.65,1058.0,611.5,3105.0,1133.0,1438.5,15950.0,133.15,538.0,206.35,1638.0,1512.1
2019-02-13,2629.9,2125.0,117.0,340.2,1068.3,616.5,3015.0,1154.0,1451.0,15969.0,135.0,530.0,203.65,1644.9,1501.0
2019-02-14,2579.95,2016.0,118.45,345.0,1063.95,611.9,2915.0,1155.5,1417.65,15556.0,123.8,535.0,203.05,1640.0,1491.9
2019-02-15,2610.0,2014.75,118.15,342.3,1035.0,605.0,2945.0,1142.1,1400.8,15467.05,125.4,533.1,202.85,1617.0,1515.55
2019-02-18,2548.05,2043.3,118.3,334.1,1040.1,606.9,2860.0,1143.0,1401.7,15588.0,123.0,530.4,195.9,1617.9,1509.5
2019-02-19,2551.0,2020.0,118.4,324.0,1030.45,588.65,2910.2,1125.0,1372.05,15369.95,120.05,524.0,195.65,1570.05,1512.0
2019-02-20,2585.0,2041.5,117.95,330.0,1030.0,600.7,2884.0,1127.0,1380.0,15379.95,122.55,521.15,196.8,1594.9,1480.0
2019-02-21,2610.0,2045.0,119.8,331.3,1039.9,604.0,2943.95,1135.0,1399.0,15632.0,125.0,530.0,205.65,1553.1,1479.45
2019-02-22,2652.55,2057.7,120.25,331.0,1035.5,617.0,3008.0,1145.0,1399.0,16000.15,128.15,522.1,206.15,1550.1,1474.0
2019-02-25,2639.0,2070.0,125.0,328.05,1038.0,622.0,3013.2,1145.9,1399.95,16249.0,133.45,535.3,211.6,1573.0,1465.05
2019-02-26,2637.3,2067.0,130.0,325.0,1039.0,626.5,3056.0,1175.6,1396.9,16311.2,128.95,540.3,212.4,1570.0,1480.0
2019-02-27,2670.0,2078.1,133.8,324.25,1042.9,647.5,3080.0,1166.0,1404.0,16699.0,130.4,530.0,220.2,1628.0,1482.05
2019-02-28,2666.6,2064.9,133.5,332.6,1018.0,647.8,3071.0,1155.05,1414.8,16798.1,128.85,534.95,219.6,1650.0,1487.75
2019-03-01,2663.3,1990.4,130.35,328.0,1031.9,648.0,3083.0,1140.1,1409.0,16612.0,128.65,527.5,223.0,1650.05,1481.7
2019-03-05,2655.0,1950.0,132.5,337.95,1023.6,644.0,3065.2,1159.8,1393.5,16759.0,133.9,528.85,227.0,1674.0,1510.0
2019-03-06,2715.0,2151.0,142.75,347.0,1038.0,661.0,3086.95,1186.9,1408.0,17200.0,144.6,530.3,239.5,1670.0,1537.5
2019-03-07,2774.95,2154.9,139.0,342.8,1069.0,658.0,3045.0,1195.35,1398.6,17540.0,144.4,523.8,242.55,1707.0,1534.9
2019-03-08,2724.9,2152.0,135.75,332.0,1044.75,657.0,3041.0,1186.0,1393.75,17450.0,144.8,514.7,237.55,1658.0,1529.0
2019-03-11,2769.0,2194.85,137.85,339.35,1058.0,661.65,3086.0,1172.5,1389.2,17680.0,146.3,503.5,239.6,1650.1,1520.9
2019-03-12,2808.8,2300.1,140.5,344.0,1074.95,685.8,3165.9,1211.9,1422.0,18101.0,156.25,503.55,247.5,1700.0,1526.0
2019-03-13,2760.0,2248.9,148.4,359.0,1087.4,685.0,3136.0,1160.0,1439.4,18092.45,153.65,509.35,249.45,1700.0,1574.9
2019-03-14,2832.0,2280.0,147.4,369.3,1078.9,690.0,3135.0,1123.0,1437.6,17851.2,156.3,517.5,252.05,1676.65,1649.0
2019-03-15,2818.8,2283.8,145.8,379.0,1087.0,692.0,3160.0,1138.0,1434.0,17602.0,157.75,506.0,243.2,1697.0,1686.0
2019-03-18,2872.0,2260.0,142.4,387.65,1105.0,697.0,3090.0,1126.4,1446.0,17620.0,164.55,516.05,249.4,1718.0,1708.0
2019-03-19,2930.0,2224.0,144.45,383.4,1102.0,700.0,3128.0,1121.85,1442.0,17800.0,171.0,510.05,241.65,1698.0,1730.0
2019-03-20,2924.8,2166.0,142.0,372.85,1111.0,699.0,3126.8,1147.7,1462.0,18051.05,171.65,521.0,238.7,1694.0,1729.0
2019-03-22,2868.0,2133.8,140.7,366.25,1103.6,697.0,3094.0,1173.25,1459.0,18099.8,162.35,519.0,236.3,1680.1,1715.0
2019-03-25,2804.0,2139.0,137.0,357.15,1102.0,694.25,3074.75,1149.0,1465.1,18138.0,157.0,514.5,232.15,1659.8,1682.1
2019-03-26,2860.0,2127.5,134.9,358.3,1105.0,696.7,3100.0,1146.0,1460.5,17884.85,162.35,506.65,236.0,1710.0,1681.0
2019-03-27,2950.0,2140.1,138.55,376.55,1125.0,700.0,3117.0,1163.0,1494.0,18239.45,163.0,510.0,235.5,1706.0,1730.0
2019-03-28,2940.1,2102.4,138.45,375.95,1120.0,699.4,3092.0,1154.0,1473.5,17914.0,158.45,525.7,244.35,1669.9,1812.5
2019-03-29,3010.0,2079.5,139.6,366.8,1134.05,700.1,3120.0,1195.4,1503.1,18160.5,162.4,545.0,250.65,1661.0,1812.9
2019-04-01,3030.2,2078.85,147.45,363.0,1140.0,709.0,3104.95,1231.0,1496.75,18760.0,168.35,545.0,249.45,1709.0,1797.0
2019-04-02,3024.8,2031.0,151.7,356.6,1125.0,719.75,3056.0,1269.0,1493.0,18796.0,166.0,555.0,241.25,1725.5,1754.65
2019-04-03,3073.0,2040.0,150.3,368.9,1117.0,729.9,2990.0,1259.0,1521.25,18556.95,162.35,551.3,233.85,1707.55,1784.0
2019-04-04,3060.0,2024.0,147.95,356.5,1112.7,741.15,3001.95,1262.95,1504.8,18800.0,153.55,559.0,235.8,1679.95,1773.6
2019-04-05,3048.0,2060.5,148.0,350.0,1123.0,735.0,3048.0,1268.0,1520.0,18887.8,152.45,545.15,236.75,1707.0,1748.0
2019-04-08,3123.0,2112.4,147.5,350.05,1109.0,743.9,3000.0,1249.0,1514.0,19100.0,152.6,547.5,239.7,1714.7,1768.9
2019-04-09,3016.55,2069.9,142.3,343.8,1109.0,734.0,2973.1,1242.0,1464.7,18886.95,144.65,548.15,243.1,1693.0,1758.0
2019-04-10,3011.1,2084.0,145.75,344.2,1099.4,737.4,2969.9,1253.2,1449.8,19045.0,149.75,560.0,238.25,1713.85,1766.05
2019-04-11,3008.0,2090.0,142.75,347.0,1106.95,741.95,2964.0,1240.0,1409.7,19000.0,149.65,546.15,233.45,1715.5,1748.9
2019-04-12,3052.0,2102.75,140.8,352.0,1107.0,757.2,2952.0,1247.7,1432.75,18905.0,152.35,544.4,236.6,1717.0,1743.5
2019-04-15,3028.6,2136.2,141.0,350.6,1102.0,758.0,2998.0,1270.6,1447.95,19100.0,152.45,544.5,240.15,1730.0,1743.5
2019-04-16,3018.0,2153.0,142.2,356.7,1093.1,754.8,3000.0,1271.25,1442.75,19400.0,152.4,554.75,237.05,1748.3,1753.9
2019-04-18,3038.7,2137.8,143.1,354.0,1125.95,759.3,3029.85,1274.0,1464.0,19598.1,155.65,554.0,241.05,1716.0,1816.0
2019-04-22,3010.0,2085.0,138.0,355.2,1125.0,758.0,2989.0,1269.0,1459.95,19570.0,151.05,551.75,236.5,1721.0,1759.0
2019-04-23,2992.0,2054.9,135.4,359.85,1124.0,748.8,3002.0,1233.0,1449.0,19330.0,145.65,551.3,228.25,1703.0,1691.0
2019-04-24,3035.0,2040.0,132.75,358.0,1128.0,749.0,2988.0,1242.9,1436.0,19250.0,149.7,551.5,227.4,1687.0,1667.0
2019-04-25,3099.8,2051.05,135.1,355.1,1155.0,766.35,2988.0,1232.0,1450.0,19400.0,158.65,570.5,230.9,1736.25,1716.0
2019-04-26,3089.0,2035.1,135.0,358.0,1146.7,768.5,2990.0,1243.0,1450.0,20000.0,162.35,570.0,225.45,1733.95,1684.0
2019-04-30,3092.0,2027.0,131.8,363.0,1140.0,772.1,2970.0,1239.8,1456.0,19950.05,168.85,570.0,221.0,1722.35,1679.9
2019-05-02,3095.0,1999.0,126.0,356.95,1159.0,752.2,2927.0,1217.0,1465.0,19750.0,173.5,585.0,213.2,1741.4,1601.15
2019-05-03,3130.1,2057.1,124.0,365.0,1145.0,759.5,2782.95,1194.55,1443.8,19776.0,170.35,572.0,213.7,1718.0,1565.0
2019-05-06,3066.0,2020.0,125.75,377.65,1142.8,758.0,2699.0,1170.35,1434.95,19800.0,168.7,569.95,207.55,1697.95,1543.3
2019-05-07,3052.9,2047.0,126.4,375.0,1097.8,768.4,2683.0,1195.5,1426.8,19820.0,172.35,568.65,207.55,1670.0,1539.8
2019-05-08,3012.0,2028.0,121.8,368.8,1090.0,755.0,2656.6,1156.0,1382.0,19800.2,170.55,566.0,198.2,1686.6,1515.8
2019-05-09,2900.0,2031.5,121.9,382.0,1100.0,730.5,2637.0,1165.0,1384.95,19727.35,167.6,562.25,196.45,1661.5,1486.0
2019-05-10,2970.1,2039.0,121.0,372.65,1108.0,749.5,2680.0,1176.15,1314.1,19250.0,162.35,555.5,199.75,1609.2,1478.55
2019-05-13,2929.9,2005.0,120.7,374.0,1125.3,741.6,2695.0,1186.95,1341.05,19030.0,158.35,544.15,198.55,1652.8,1434.0
2019-05-14,2927.95,1831.0,116.35,361.1,1140.0,732.0,2675.9,1175.9,1330.0,18723.05,153.65,541.8,195.65,1634.85,1393.3
2019-05-15,2921.0,1927.5,124.2,376.5,1160.0,739.9,2700.0,1148.2,1326.0,18995.0,158.65,536.45,200.15,1610.5,1436.0
2019-05-16,3014.0,2005.0,118.1,361.1,1162.7,748.35,2699.8,1161.9,1312.0,19000.0,154.65,539.95,199.75,1612.2,1382.0
2019-05-17,3137.0,2020.0,117.75,366.0,1184.0,767.5,2719.85,1136.45,1305.0,19350.0,165.3,537.5,195.05,1636.0,1368.0
2019-05-20,3390.0,2145.0,131.2,368.9,1214.0,805.6,2839.0,1158.05,1340.0,19832.0,167.65,532.5,208.7,1680.0,1400.0
2019-05-21,3418.05,2124.0,154.7,368.7,1239.0,823.9,2800.0,1196.0,1384.0,20344.75,180.0,535.7,215.5,1658.0,1499.9
2019-05-22,3442.0,2095.0,155.05,373.0,1245.95,819.4,2861.0,1177.7,1360.5,20352.0,169.95,528.5,211.45,1704.9,1446.95
2019-05-23,3495.0,2136.1,169.5,387.0,1259.25,827.5,2874.0,1193.0,1389.0,20585.0,174.95,532.0,211.15,1710.0,1547.0
2019-05-24,3400.0,2055.0,162.35,375.3,1221.0,801.3,2845.0,1159.75,1392.0,20953.0,178.3,535.5,208.1,1742.1,1608.7
2019-05-27,3480.0,2091.0,159.1,372.0,1226.5,815.0,2870.0,1177.5,1386.9,20899.95,179.65,536.0,216.8,1729.5,1647.9
2019-05-28,3468.0,2105.0,157.1,375.8,1243.0,820.0,2910.0,1200.0,1369.95,21465.0,190.05,535.5,222.35,1600.0,1615.0
2019-05-29,3403.0,2088.0,157.95,373.2,1232.0,812.85,2887.5,1191.5,1360.8,21699.85,191.6,535.7,219.6,1618.0,1617.0
2019-05-30,3408.9,2042.0,158.1,377.2,1234.0,815.0,2921.0,1211.95,1365.0,21598.1,189.0,544.0,217.3,1599.0,1608.6
2019-05-31,3497.45,2010.0,158.5,383.0,1248.0,821.9,2895.0,1209.6,1381.0,21400.0,195.65,542.5,221.55,1595.95,1599.0
2019-06-03,3460.0,1986.0,154.0,396.9,1239.0,819.4,2936.0,1243.0,1431.95,21605.05,201.2,549.4,228.9,1597.25,1600.1
2019-06-04,3514.5,1999.4,158.15,412.5,1267.0,834.5,2970.2,1350.0,1455.0,21676.0,195.35,556.2,228.95,1610.0,1663.0
2019-06-06,3533.0,2019.0,156.9,414.0,1255.0,832.9,2965.3,1337.0,1434.95,21300.0,190.65,545.0,227.2,1598.0,1634.7
2019-06-07,3453.15,2014.4,152.95,405.0,1274.95,816.0,2905.0,1342.0,1429.0,20500.05,183.05,541.5,209.3,1575.0,1530.0
2019-06-10,3546.95,2019.5,152.0,408.0,1274.65,826.0,2909.7,1400.0,1429.0,20849.85,184.75,543.45,213.2,1562.0,1564.0
2019-06-11,3537.0,2017.65,149.5,400.0,1278.0,831.0,3005.0,1385.7,1428.0,20790.0,182.35,550.0,210.45,1567.0,1564.0
2019-06-12,3539.95,2015.2,154.0,404.5,1284.95,827.5,2979.95,1380.9,1429.95,20779.0,183.65,553.5,216.9,1555.8,1597.0
2019-06-13,3505.0,2004.8,153.2,398.2,1283.0,823.75,2989.3,1380.5,1429.0,20600.0,183.3,551.5,206.75,1539.95,1520.0
2019-06-14,3553.95,2000.0,156.0,395.0,1296.05,828.7,2972.0,1371.0,1430.0,20731.6,184.5,546.55,210.45,1542.0,1493.0
2019-06-17,3529.0,1975.0,153.0,396.0,1286.0,824.4,2964.1,1379.0,1417.0,20463.25,182.8,542.0,199.55,1539.3,1427.5
2019-06-18,3474.0,1975.0,147.35,391.0,1256.05,814.4,2905.0,1361.9,1405.0,19961.0,176.85,537.45,199.2,1545.0,1410.5
2019-06-19,3539.0,1983.0,148.45,396.2,1280.0,828.5,2872.0,1357.0,1382.0,20574.5,180.25,545.05,205.75,1550.0,1424.8
2019-06-20,3519.0,1989.9,142.3,415.0,1274.5,817.7,2850.0,1392.0,1365.55,20452.15,177.0,535.0,207.15,1548.3,1380.0
2019-06-21,3597.1,1979.0,147.0,414.0,1306.0,838.2,2835.0,1373.0,1379.95,21105.0,169.65,546.25,214.6,1600.0,1445.0
2019-06-24,3562.0,1977.1,145.9,413.0,1302.0,839.25,2830.0,1353.9,1386.0,21154.4,172.15,539.5,215.75,1541.65,1483.0
2019-06-25,3545.35,1910.05,146.5,424.75,1309.0,835.0,2776.0,1345.0,1371.0,21000.0,171.5,538.95,216.0,1566.8,1455.05
2019-06-26,3569.85,1905.0,150.0,429.85,1312.6,833.95,2805.0,1320.0,1360.0,21453.5,173.55,536.1,218.85,1587.0,1450.0
2019-06-27,3635.0,1915.2,152.3,440.0,1309.1,840.5,2740.0,1310.55,1361.1,21810.05,171.65,537.15,215.6,1595.0,1439.0
2019-06-28,3652.45,1954.95,152.5,448.7,1325.0,844.4,2735.0,1324.9,1365.0,21900.0,171.6,535.35,214.95,1599.55,1458.0
2019-07-01,3688.7,1929.0,150.65,448.0,1330.1,854.8,2750.1,1363.0,1368.0,21870.0,172.0,533.6,211.25,1598.75,1427.9
2019-07-02,3699.0,1930.0,154.9,462.0,1325.0,854.9,2741.05,1374.4,1356.0,21550.0,169.0,526.5,206.1,1610.2,1447.0
2019-07-03,3714.0,2010.0,156.4,459.95,1329.55,850.9,2779.0,1356.65,1356.05,21625.0,172.35,530.5,209.45,1620.0,1430.0
2019-07-04,3730.0,1975.45,160.1,456.0,1321.8,842.0,2790.0,1335.65,1356.0,21622.0,172.0,524.35,211.4,1631.4,1473.0
2019-07-05,3734.0,1994.95,156.3,449.0,1283.5,854.5,2858.0,1327.35,1363.9,21750.0,171.5,521.95,206.95,1619.8,1498.7
2019-07-08,3724.95,1968.0,143.25,436.35,1260.0,850.0,2829.9,1296.1,1358.0,21400.0,168.35,505.5,208.7,1600.1,1515.25
2019-07-09,3410.0,1918.0,138.05,428.4,1175.0,759.0,2770.0,1303.25,1344.9,20820.05,166.6,516.7,200.7,1570.15,1476.5
2019-07-10,3599.95,1899.0,142.0,440.3,1103.0,782.0,2762.0,1327.95,1317.8,21100.0,170.25,507.0,206.15,1609.0,1501.0
2019-07-11,3460.0,1891.5,140.5,438.5,1109.0,769.3,2780.0,1318.15,1317.0,21210.25,168.25,513.9,204.4,1637.0,1504.0
2019-07-12,3470.0,1898.4,141.0,450.0,1104.0,769.0,2763.0,1320.3,1332.45,21457.5,170.6,508.0,204.9,1614.95,1550.0
2019-07-15,3398.5,1910.0,141.0,458.2,1110.0,775.05,2795.0,1371.0,1362.85,21369.8,167.0,517.2,205.75,1615.0,1529.95
2019-07-16,3433.4,1887.0,137.9,447.0,1092.0,771.1,2770.0,1372.15,1352.0,21400.0,171.0,515.95,206.55,1620.1,1485.0
2019-07-17,3440.0,1905.0,140.2,446.0,1110.25,788.2,2753.95,1388.3,1377.0,21559.0,178.2,512.2,211.35,1652.5,1482.8
2019-07-18,3460.0,1853.0,137.7,449.85,1105.0,785.85,2800.0,1380.0,1395.0,21558.1,177.0,516.7,210.85,1652.6,1496.05
2019-07-19,3476.0,1852.7,134.25,452.0,1090.0,790.0,2836.35,1388.15,1390.1,21549.0,174.55,512.0,206.25,1644.1,1480.0
2019-07-22,3316.0,1772.5,130.75,440.0,1087.9,754.1,2755.0,1373.65,1367.8,21145.8,172.25,507.8,205.0,1618.0,1418.95
2019-07-23,3257.0,1720.0,131.45,422.0,1090.0,716.5,2739.0,1368.5,1409.0,21049.65,174.55,510.3,203.55,1630.0,1425.7
2019-07-24,3274.1,1710.05,133.45,418.0,1101.0,720.5,2729.0,1360.1,1430.5,20825.0,171.2,504.95,189.6,1614.0,1407.2
2019-07-25,3198.9,1620.0,130.5,412.0,1093.9,707.0,2635.65,1335.45,1481.3,20503.0,164.85,510.55,187.85,1604.0,1368.0
2019-07-26,3046.5,1644.4,129.4,409.55,1085.8,677.5,2665.0,1344.15,1488.1,21170.0,156.2,503.85,192.15,1645.0,1400.5
2019-07-29,3272.75,1700.0,131.0,405.25,1106.9,723.5,2661.75,1363.05,1524.9,21431.25,162.4,502.5,191.15,1670.0,1410.0
2019-07-30,3260.0,1649.0,128.0,406.1,1080.0,715.0,2675.0,1364.9,1511.1,21087.45,159.45,507.5,188.55,1653.3,1436.05
2019-07-31,3233.05,1625.2,125.0,408.9,1079.15,708.8,2621.0,1327.0,1507.0,20551.2,149.95,511.25,188.6,1651.9,1317.65
2019-08-01,3231.0,1595.0,128.6,405.0,1052.1,707.5,2590.0,1344.0,1515.0,20063.0,155.35,514.55,188.85,1620.3,1390.1
2019-08-02,3189.0,1615.0,124.9,419.9,1062.0,695.5,2588.9,1355.1,1509.0,19999.0,155.65,508.5,189.4,1610.0,1396.0
2019-08-05,3199.8,1687.2,126.2,436.9,1059.5,697.5,2585.95,1303.7,1533.2,19750.0,147.0,501.7,188.95,1588.5,1365.0
2019-08-06,3160.05,1641.0,124.0,449.45,1027.0,695.0,2563.0,1290.0,1530.0,19880.0,149.0,505.55,188.8,1568.95,1388.2
2019-08-07,3275.0,1681.6,128.2,447.0,1022.0,711.5,2551.0,1340.0,1563.3,20206.0,149.65,512.55,191.65,1601.05,1417.0
2019-08-08,3290.0,1666.0,126.2,438.0,1036.0,720.0,2558.8,1315.0,1565.75,20201.0,143.1,517.95,194.85,1644.0,1430.0
2019-08-09,3359.95,1673.0,134.7,435.9,1050.0,735.5,2590.9,1331.0,1569.2,20295.0,146.65,542.4,196.8,1653.0,1435.0
2019-08-13,3419.7,1760.0,133.0,451.5,1070.0,751.0,2565.0,1358.8,1573.5,20000.5,144.35,545.95,202.45,1615.0,1415.0
2019-08-14,3269.95,1699.5,130.9,450.0,1054.1,719.8,2549.7,1399.0,1574.5,19730.0,139.0,534.55,194.7,1521.0,1389.0
2019-08-16,3280.6,1660.0,130.0,446.4,1075.0,739.1,2500.0,1365.0,1571.0,19839.0,142.95,538.45,202.65,1522.5,1380.0
2019-08-19,3364.9,1680.0,132.8,468.4,1104.7,746.55,2520.0,1470.6,1599.0,19750.0,143.05,532.8,202.65,1505.3,1442.0
2019-08-20,3327.0,1643.75,135.7,474.85,1090.9,742.0,2470.0,1488.0,1585.0,19467.85,141.35,533.95,203.75,1518.1,1451.0
2019-08-21,3289.9,1606.0,134.0,476.9,1090.5,724.1,2389.0,1471.25,1585.25,19100.0,139.65,541.45,200.7,1524.0,1412.5
2019-08-22,3259.0,1600.5,130.95,474.75,1065.8,716.4,2393.5,1470.0,1585.2,18672.4,137.7,535.25,196.65,1537.6,1365.95
2019-08-23,3118.0,1553.0,123.4,471.45,1062.3,677.3,2425.4,1448.05,1569.9,18370.0,130.35,539.5,191.45,1564.95,1339.6
